,f1,f2,cor
9835,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_SURFACE_FLINGER,0.0
9836,android.permission.ACCESS_MEDIA_LOCATION,android.permission.AUTHENTICATE_ACCOUNTS,0.0
9837,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_DEBUG_APP,0.0
9838,android.permission.ACCESS_MEDIA_LOCATION,android.permission.INTERNET,0.0
9839,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.providers.gsf.permission.WRITE_GSERVICES,0.0
9840,android.permission.ACCESS_MEDIA_LOCATION,android.permission.PERSISTENT_ACTIVITY,0.0
9841,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_CHECKIN_PROPERTIES,0.0
9842,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_NOTIFICATION_POLICY,0.0
9843,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_MOCK_LOCATION,0.0
9844,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.providers.gsf.permission.READ_GSERVICES,0.0
9845,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MANAGE_ACCOUNTS,0.0
9846,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SYSTEM_ALERT_WINDOW,0.0
9847,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CONTROL_LOCATION_UPDATES,0.0
9848,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CLEAR_APP_USER_DATA,0.0
9849,android.permission.ACCESS_MEDIA_LOCATION,android.permission.INSTALL_PACKAGES,0.0
9850,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CHANGE_COMPONENT_ENABLED_STATE,0.0
9851,android.permission.ACCESS_MEDIA_LOCATION,android.permission.NFC,0.0
9852,android.permission.ACCESS_MEDIA_LOCATION,android.permission.INTERNAL_SYSTEM_WINDOW,0.0
9853,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BIND_WALLPAPER,0.0
9854,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,0.0
9855,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BROADCAST_SMS,0.0
9856,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CALL_PRIVILEGED,0.0
9857,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CHANGE_NETWORK_STATE,0.0
9858,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MASTER_CLEAR,0.0
9859,android.permission.ACCESS_MEDIA_LOCATION,android.permission.FOREGROUND_SERVICE,0.0
9860,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_SYNC_SETTINGS,0.0
9861,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MODIFY_AUDIO_SETTINGS,0.0
9862,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BIND_RESOLVER_RANKER_SERVICE,0.0
9863,android.permission.ACCESS_MEDIA_LOCATION,com.android.vending.INTENT_VENDING_ONLY,0.0
9864,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_SMS,0.0
9865,android.permission.ACCESS_MEDIA_LOCATION,android.permission.INSTALL_DYNAMIC_SYSTEM,0.0
9866,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_APN_SETTINGS,0.0
9867,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CHANGE_WIFI_STATE,0.0
9868,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_ORIENTATION,0.0
9869,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_PREFERRED_APPLICATIONS,0.0
9870,android.permission.ACCESS_MEDIA_LOCATION,android.permission.FLASHLIGHT,0.0
9871,android.permission.ACCESS_MEDIA_LOCATION,android.permission.DELETE_CACHE_FILES,0.0
9872,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_WALLPAPER_COMPONENT,0.0
9873,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_NETWORK_STATE,0.0
9874,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BIND_CONDITION_PROVIDER_SERVICE,0.0
9875,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_DISPLAY_OFFSET,0.0
9876,android.permission.ACCESS_MEDIA_LOCATION,android.permission.DISABLE_KEYGUARD,0.0
9877,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BACKUP,0.0
9878,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CHANGE_CONFIGURATION,0.0
9879,android.permission.ACCESS_MEDIA_LOCATION,android.permission.READ_LOGS,0.0
9880,android.permission.ACCESS_MEDIA_LOCATION,android.permission.SET_WALLPAPER,0.0
9881,android.permission.ACCESS_MEDIA_LOCATION,android.permission.KILL_BACKGROUND_PROCESSES,0.0
9882,android.permission.ACCESS_MEDIA_LOCATION,android.permission.READ_SYNC_STATS,0.0
9883,android.permission.ACCESS_MEDIA_LOCATION,android.permission.HARDWARE_TEST,0.0
9884,android.permission.ACCESS_MEDIA_LOCATION,android.permission.TV_INPUT_HARDWARE,0.0
9885,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BLUETOOTH_PRIVILEGED,0.0
9886,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_DOWNLOAD_MANAGER,0.0
9887,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.googleapps.permission.GOOGLE_AUTH.mail,0.0
9888,android.permission.ACCESS_MEDIA_LOCATION,android.permission.TRANSMIT_IR,0.0
9889,android.permission.ACCESS_MEDIA_LOCATION,android.permission.REORDER_TASKS,0.0
9890,android.permission.ACCESS_MEDIA_LOCATION,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.0
9891,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BLUETOOTH_ADMIN,0.0
9892,android.permission.ACCESS_MEDIA_LOCATION,android.permission.UPDATE_DEVICE_STATS,0.0
9893,android.permission.ACCESS_MEDIA_LOCATION,android.permission.GET_PACKAGE_SIZE,0.0
9894,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCOUNT_MANAGER,0.0
9895,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_ALL_DOWNLOADS,0.0
9896,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BIND_APPWIDGET,0.0
9897,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BATTERY_STATS,0.0
9898,android.permission.ACCESS_MEDIA_LOCATION,android.permission.PACKAGE_USAGE_STATS,0.0
9899,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.0
9900,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_SECURE_SETTINGS,0.0
9901,android.permission.ACCESS_MEDIA_LOCATION,android.permission.CAPTURE_AUDIO_OUTPUT,0.0
9902,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
9903,android.permission.ACCESS_MEDIA_LOCATION,android.permission.USE_FULL_SCREEN_INTENT,0.0
9904,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.0
9905,android.permission.ACCESS_MEDIA_LOCATION,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
9906,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BROADCAST_STICKY,0.0
9907,android.permission.ACCESS_MEDIA_LOCATION,android.permission.USE_CREDENTIALS,0.0
9908,android.permission.ACCESS_MEDIA_LOCATION,android.permission.RESTART_PACKAGES,0.0
9909,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BIND_PRINT_RECOMMENDATION_SERVICE,0.0
9910,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.ACCESS_WIFI_STATE,0.0
9911,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
9912,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
9913,android.permission.ACCESS_BACKGROUND_LOCATION,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
9914,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.REQUEST_INSTALL_PACKAGES,0.0
9915,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.MODIFY_PHONE_STATE,0.0
9916,android.permission.ACCESS_BACKGROUND_LOCATION,com.android.launcher.permission.INSTALL_SHORTCUT,0.0
9917,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.STATUS_BAR,0.0
9918,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_FRAME_BUFFER,0.0
9919,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.QUERY_ALL_PACKAGES,0.0
9920,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.DUMP,0.0
9921,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.WAKE_LOCK,0.0
9922,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
9923,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.INJECT_EVENTS,0.0
9924,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED,0.0
9925,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.DELETE_PACKAGES,0.0
9926,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.microphone,0.0
9927,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.bluetooth,0.0
9928,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.bluetooth_le,0.0
9929,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_USER_DICTIONARY,0.0
9930,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.camera,0.0
9931,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.BIND_ACCESSIBILITY_SERVICE,0.0
9932,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FORCE_STOP_PACKAGES,0.0
9933,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.CHANGE_CONFIGURATION,0.0
9934,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_LOGS,0.0
9935,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.SET_WALLPAPER,0.0
9936,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.KILL_BACKGROUND_PROCESSES,0.0
9937,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_SYNC_STATS,0.0
9938,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.MANAGE_OWN_CALLS,0.0
9939,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.REBOOT,0.0
9940,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
9941,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.REQUEST_DELETE_PACKAGES,0.0
9942,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.CLEAR_APP_CACHE,0.0
9943,android.permission.ACCESS_BACKGROUND_LOCATION,com.android.chrome.TOS_ACKED,0.0
9944,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.GLOBAL_SEARCH,0.0
9945,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FACTORY_TEST,0.0
9946,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.SET_WALLPAPER_HINTS,0.0
9947,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.READ_SYNC_SETTINGS,0.0
9948,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
9949,android.permission.ACCESS_BACKGROUND_LOCATION,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.0
9950,android.permission.ACCESS_BACKGROUND_LOCATION,com.android.chrome.permission.C2D_MESSAGE,0.0
9951,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.BROADCAST_PACKAGE_REMOVED,0.0
9952,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.VIBRATE,0.0
9953,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.camera.any,0.0
9954,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.camera.autofocus,0.0
9955,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.camera.flash,0.0
9956,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.usb.accessory,0.0
9957,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.usb.host,0.0
9958,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.vulkan.version,0.0
9959,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.wifi,0.0
9960,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.wifi.direct,0.0
9961,android.permission.ACCESS_BACKGROUND_LOCATION,android.software.sip,0.0
9962,android.permission.ACCESS_BACKGROUND_LOCATION,android.software.leanback,0.0
9963,android.permission.ACCESS_BACKGROUND_LOCATION,android.software.app_widgets,0.0
9964,android.permission.ACCESS_BACKGROUND_LOCATION,android.software.live_wallpaper,0.0
9965,android.permission.ACCESS_MEDIA_LOCATION,android.permission.USE_FINGERPRINT,0.0
9966,android.permission.ACCESS_MEDIA_LOCATION,android.permission.USE_BIOMETRIC,0.0
9967,android.permission.ACCESS_MEDIA_LOCATION,android.permission.REAL_GET_TASKS,0.0
9968,android.permission.ACCESS_MEDIA_LOCATION,android.permission.ACCESS_CACHE_FILESYSTEM,0.0
9969,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_SETTINGS,0.0
9970,android.permission.ACCESS_MEDIA_LOCATION,com.android.permission.INSTALL_EXISTING_PACKAGES,0.0
9971,android.permission.ACCESS_MEDIA_LOCATION,android.permission.READ_WALLPAPER_INTERNAL,0.0
9972,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.googleapps.permission.GOOGLE_AUTH,0.0
9973,android.permission.ACCESS_MEDIA_LOCATION,android.permission.BRICK,0.0
9974,android.permission.ACCESS_MEDIA_LOCATION,com.google.android.c2dm.permission.RECEIVE,0.0
9975,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.touchscreen.multitouch.jazzhand,0.0
9976,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.touchscreen.multitouch.distinct,0.0
9977,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.touchscreen.multitouch,0.0
9978,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.touchscreen,0.0
9979,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.camera.front,0.0
9980,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.fingerprint,0.0
9981,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.location,0.0
9982,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.location.gps,0.0
9983,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.location.network,0.0
9984,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.nfc,0.0
9985,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.nfc.hce,0.0
9986,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.sensor.accelerometer,0.0
9987,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.sensor.barometer,0.0
9988,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MANAGE_OWN_CALLS,0.0
9989,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.sensor.compass,0.0
9990,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.sensor.stepcounter,0.0
9991,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.screen.landscape,0.0
9992,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.screen.portrait,0.0
9993,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.telephony,0.0
9994,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.telephony.cdma,0.0
9995,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.telephony.gsm,0.0
9996,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.faketouch,0.0
9997,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.faketouch.multitouch.distinct,0.0
9998,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.faketouch.multitouch.jazzhand,0.0
9999,android.permission.ACCESS_BACKGROUND_LOCATION,android.hardware.sensor.gyroscope,0.0
10000,android.permission.ACCESS_MEDIA_LOCATION,android.permission.REBOOT,0.0
10001,android.permission.ACCESS_MEDIA_LOCATION,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
10002,android.permission.ACCESS_MEDIA_LOCATION,android.permission.REQUEST_DELETE_PACKAGES,0.0
10003,android.permission.USE_FINGERPRINT,android.permission.BROADCAST_WAP_PUSH,0.0
10004,android.permission.USE_FINGERPRINT,android.permission.CHANGE_WIFI_MULTICAST_STATE,0.0
10005,android.permission.USE_FINGERPRINT,com.android.alarm.permission.SET_ALARM,0.0
10006,android.permission.USE_FINGERPRINT,android.permission.CAPTURE_AUDIO_HOTWORD,0.0
10007,android.permission.USE_FINGERPRINT,android.permission.WRITE_MEDIA_STORAGE,0.0
10008,android.permission.USE_FINGERPRINT,android.permission.GET_TASKS,0.0
10009,android.permission.USE_FINGERPRINT,android.permission.BROADCAST_NETWORK_PRIVILEGED,0.0
10010,android.permission.USE_FINGERPRINT,android.permission.ACCESS_SURFACE_FLINGER,0.0
10011,android.permission.USE_FINGERPRINT,android.permission.AUTHENTICATE_ACCOUNTS,0.0
10012,android.permission.USE_FINGERPRINT,android.permission.INTERNET,0.0
10013,android.permission.USE_FINGERPRINT,android.permission.BIND_RESOLVER_RANKER_SERVICE,0.0
10014,android.permission.USE_FINGERPRINT,android.permission.TV_INPUT_HARDWARE,0.0
10015,android.permission.USE_FINGERPRINT,com.android.vending.INTENT_VENDING_ONLY,0.0
10016,android.permission.USE_FINGERPRINT,com.google.android.googleapps.permission.GOOGLE_AUTH.mail,0.0
10017,android.permission.USE_FINGERPRINT,android.permission.TRANSMIT_IR,0.0
10018,android.permission.USE_FINGERPRINT,android.permission.REORDER_TASKS,0.0
10019,android.permission.USE_FINGERPRINT,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.0
10020,android.permission.USE_FINGERPRINT,android.permission.BLUETOOTH_ADMIN,0.0
10021,android.permission.USE_FINGERPRINT,android.permission.UPDATE_DEVICE_STATS,0.0
10022,android.permission.USE_FINGERPRINT,android.permission.BLUETOOTH,0.0
10023,android.permission.USE_FINGERPRINT,android.permission.GET_PACKAGE_SIZE,0.0
10024,android.permission.USE_FINGERPRINT,android.permission.READ_PROFILE,0.0
10025,android.permission.USE_FINGERPRINT,com.android.launcher.permission.UNINSTALL_SHORTCUT,0.0
10026,android.permission.USE_FINGERPRINT,android.permission.NFC,0.0
10027,android.permission.USE_FINGERPRINT,android.permission.INTERNAL_SYSTEM_WINDOW,0.0
10028,android.permission.USE_FINGERPRINT,android.permission.BIND_WALLPAPER,0.0
10029,android.permission.USE_FINGERPRINT,android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,0.0
10030,android.permission.USE_FINGERPRINT,android.permission.BROADCAST_SMS,0.0
10031,android.permission.USE_FINGERPRINT,android.permission.CALL_PRIVILEGED,0.0
10032,android.permission.USE_FINGERPRINT,android.permission.CHANGE_NETWORK_STATE,0.0
10033,android.permission.USE_FINGERPRINT,android.permission.MASTER_CLEAR,0.0
10034,android.permission.USE_FINGERPRINT,android.permission.FOREGROUND_SERVICE,0.0
10035,android.permission.USE_FINGERPRINT,android.permission.PERSISTENT_ACTIVITY,0.0
10036,android.permission.USE_FINGERPRINT,android.permission.WRITE_SYNC_SETTINGS,0.0
10037,android.permission.USE_FINGERPRINT,com.google.android.providers.gsf.permission.WRITE_GSERVICES,0.0
10038,android.permission.USE_FINGERPRINT,android.permission.SET_DEBUG_APP,0.0
10039,android.permission.USE_FINGERPRINT,android.permission.RECEIVE_BOOT_COMPLETED,0.0
10040,android.permission.USE_FINGERPRINT,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,0.0
10041,android.permission.USE_FINGERPRINT,android.permission.GLOBAL_SEARCH_CONTROL,0.0
